"","TI","code","age","gender","edu","manage","conhour","contype","lmx","infshare","voice","paysatis","fair","proact","caropp"
"1",2,"ALbeige",-14.3610729023384,-0.429848693259972,1.07977991746905,-0.237276478679505,-15.5618982118294,-0.804676753782668,0.925206327372765,-0.0178817056396148,1.06310178817056,0.630215497478221,-0.241703920220083,0.661072902338376,0.0405777166437415
"2",3,"ALbeige",-6.36107290233838,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,-0.804676753782668,0.675206327372765,1.48211829436039,0.563101788170564,-0.369784502521779,-0.116703920220083,0.0610729023383767,1.04057771664374
"3",1.33333333333333,"ALbeige",5.63892709766162,0.570151306740027,2.07977991746905,-0.237276478679505,-1.56189821182944,0.195323246217332,1.0085396607061,1.48211829436039,1.81310178817056,0.963548830811554,1.13329607977992,1.06107290233838,1.70724438331041
"4",1.33333333333333,"ALbeige",4.63892709766162,-0.429848693259972,2.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,0.0918729940394316,-0.517881705639615,0.313101788170564,0.630215497478221,0.195796079779917,0.0610729023383767,0.373911049977075
"5",1,"ALgeel",-1.36107290233838,-0.429848693259972,-0.920220082530949,-0.237276478679505,0.438101788170563,-0.804676753782668,0.675206327372765,1.48211829436039,0.563101788170564,0.630215497478221,0.758296079779917,0.461072902338377,0.707244383310408
"6",2.33333333333333,"ALgeel",-10.3610729023384,-0.429848693259972,1.07977991746905,-0.237276478679505,8.43810178817056,0.195323246217332,0.758539660706098,1.48211829436039,0.313101788170564,0.296882164144888,0.508296079779917,1.06107290233838,1.70724438331041
"7",2.66666666666667,"ALgeel",-11.3610729023384,0.570151306740027,1.07977991746905,-0.237276478679505,0.438101788170563,0.195323246217332,-0.658127005960568,1.48211829436039,-0.186898211829436,-0.703117835855112,-1.17920392022008,-0.138927097661623,0.0405777166437415
"8",1.33333333333333,"ALgeel",-8.36107290233838,0.570151306740027,1.07977991746905,-0.237276478679505,0.438101788170563,0.195323246217332,-0.241460339293902,1.48211829436039,0.313101788170564,-0.703117835855112,-1.11670392022008,-0.138927097661623,-0.292755616689592
"9",2,"ALgeel",-14.3610729023384,0.570151306740027,1.07977991746905,0.762723521320495,4.43810178817056,-0.804676753782668,0.758539660706098,0.982118294360385,0.813101788170564,-0.0364511691884455,0.133296079779917,-0.938927097661623,0.707244383310408
"10",2,"ALgeel",-7.36107290233838,0.570151306740027,1.07977991746905,-0.237276478679505,4.43810178817056,0.195323246217332,0.175206327372765,1.48211829436039,1.31310178817056,0.630215497478221,0.633296079779917,1.06107290233838,0.707244383310408
"11",2.66666666666667,"ALgeel",-8.36107290233838,-0.429848693259972,1.07977991746905,0.762723521320495,8.43810178817056,0.195323246217332,0.0918729940394316,1.48211829436039,0.313101788170564,0.630215497478221,0.445796079779917,1.06107290233838,-0.959422283356258
"13",2.33333333333333,"ALgrijs",-12.3610729023384,-0.429848693259972,-0.920220082530949,-0.237276478679505,6.43810178817056,0.195323246217332,0.00853966070609813,-2.01788170563961,-1.18689821182944,-0.0364511691884455,-0.241703920220083,0.0610729023383767,-0.626088950022925
"14",2.33333333333333,"ALgrijs",-5.36107290233838,-0.429848693259972,-0.920220082530949,0.762723521320495,6.43810178817056,0.195323246217332,-0.0747936726272354,-2.51788170563961,-1.43689821182944,0.296882164144888,-0.304203920220083,0.661072902338376,0.0405777166437415
"15",2.33333333333333,"ALgrijs",14.6389270976616,0.570151306740027,-1.92022008253095,-0.237276478679505,-18.5618982118294,0.195323246217332,-0.0747936726272354,1.48211829436039,1.81310178817056,-0.369784502521779,0.383296079779917,-0.538927097661623,-0.292755616689592
