TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp,N,FTEN,FTELY,Council,HR,Levels,Departments,Managers,FB,HR1,HR2,HR3,HR4,HR5,HR6,HR7,HR8,HR9,SB,AB,ce,sp,eo
4.333333333,SVEzwart,-11.3610729,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,-0.158127006,0.482118294,0.313101788,-0.036451169,0.07079608,-1.338927098,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
3,SVEzwart,2.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,0.008539661,-0.517881706,0.063101788,-1.036451169,-0.67920392,-0.138927098,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
3.333333333,SVEzwart,11.6389271,0.570151307,-0.920220083,0.762723521,0.438101788,0.195323246,0.091872994,-1.517881706,-0.936898212,-0.703117836,-0.36670392,0.061072902,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
3,SVEzwart,17.6389271,0.570151307,2.079779917,-0.237276479,0.438101788,0.195323246,-0.741460339,1.482118294,1.313101788,-0.036451169,0.07079608,0.061072902,0.040577717,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
2.333333333,SVEzwart,4.638927098,-0.429848693,2.079779917,-0.237276479,0.438101788,0.195323246,0.175206327,-2.017881706,0.313101788,0.630215497,0.32079608,-0.538927098,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
3,SVEzwart,12.6389271,0.570151307,0.079779917,-0.237276479,-7.561898212,0.195323246,-0.241460339,-0.017881706,-0.436898212,-0.369784503,-0.49170392,0.061072902,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
1,SVEzwart,-14.3610729,0.570151307,2.079779917,-0.237276479,8.438101788,-0.804676754,0.175206327,1.482118294,1.813101788,0.630215497,0.38329608,0.061072902,0.37391105,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
2,SVEzwart,-4.361072902,0.570151307,-0.920220083,-0.237276479,-7.561898212,0.195323246,-0.158127006,-1.017881706,0.063101788,-0.036451169,-0.30420392,-0.138927098,-0.292755617,-1.271664374,-7.403026135,-8.520632737,-0.170563961,-0.44085282,-1.667125172,-0.770976616,-3.463548831,-0.549518569,-1.136176066,0.849381018,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.170796722,0.310575563,0.204328801
2,SVgeel,-0.361072902,0.570151307,1.079779917,-0.237276479,0.438101788,-0.804676754,0.258539661,1.482118294,1.063101788,-0.369784503,0.38329608,0.061072902,0.707244383,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
2.666666667,SVgeel,-7.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,-1.517881706,-0.186898212,-0.369784503,-0.24170392,-0.138927098,-0.62608895,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3,SVgeel,8.638927098,-0.429848693,2.079779917,-0.237276479,8.438101788,-0.804676754,-0.241460339,1.482118294,-0.686898212,-0.703117836,-0.67920392,0.061072902,-1.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
2.333333333,SVgeel,21.6389271,-0.429848693,2.079779917,0.762723521,8.438101788,-0.804676754,0.175206327,0.482118294,0.313101788,0.296882164,0.50829608,0.061072902,0.707244383,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3,SVgeel,-8.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,-0.804676754,-0.074793673,0.482118294,-0.936898212,-0.703117836,-0.36670392,-0.338927098,-1.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
2,SVgeel,-12.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.074793673,-1.017881706,-0.186898212,0.296882164,-0.17920392,0.661072902,0.040577717,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
4,SVgeel,-7.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.008539661,1.482118294,-0.186898212,-1.036451169,-0.24170392,0.061072902,-0.959422283,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
1.333333333,SVgeel,-6.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.074793673,0.982118294,-0.186898212,-0.703117836,-0.80420392,0.261072902,-1.62608895,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
4.333333333,SVgeel,-13.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,1.258539661,-2.517881706,-1.186898212,-1.703117836,-0.24170392,1.061072902,-2.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
4.666666667,SVgeel,7.638927098,-0.429848693,1.079779917,-0.237276479,6.438101788,-0.804676754,-1.158127006,0.482118294,-0.686898212,-1.036451169,-0.86670392,0.061072902,-2.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3,SVgeel,14.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.241460339,0.482118294,-0.186898212,-0.703117836,-0.99170392,0.061072902,-1.62608895,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
4,SVgeel,-7.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,-0.241460339,-0.517881706,-0.186898212,0.630215497,0.63329608,0.061072902,0.707244383,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,0.450481431,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3.333333333,SVgeel,7.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.341872994,-1.017881706,0.813101788,-0.036451169,-0.67920392,0.461072902,0.040577717,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3,SVgeel,14.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.341872994,1.482118294,0.313101788,0.630215497,-0.24170392,0.061072902,-0.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3.333333333,SVgeel,-0.361072902,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,0.258539661,-1.517881706,-0.436898212,-0.369784503,-0.49170392,0.061072902,-0.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3.333333333,SVgeel,6.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.574793673,-1.517881706,-0.686898212,-0.036451169,-0.49170392,0.261072902,-1.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
4.333333333,SVgeel,10.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.658127006,-1.017881706,-0.186898212,0.296882164,-0.74170392,0.861072902,-0.62608895,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
2,SVgeel,6.638927098,0.570151307,1.079779917,-0.237276479,4.438101788,-0.804676754,0.258539661,1.482118294,0.063101788,0.630215497,-0.30420392,0.061072902,-0.292755617,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
2.333333333,SVgeel,-10.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.241460339,1.482118294,0.063101788,-0.036451169,0.19579608,0.261072902,0.040577717,132.7283356,127.5969739,31.47936726,-0.170563961,0.55914718,-0.667125172,6.229023384,6.536451169,-0.549518569,0.863823934,-1.150618982,-0.828060523,-0.149931224,-0.539202201,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,1.456511008,0.002883255,0.870995468
3.333333333,SVgrijs,-12.3610729,-0.429848693,1.079779917,-0.237276479,-15.56189821,0.195323246,0.091872994,-0.517881706,0.813101788,0.630215497,0.63329608,-1.138927098,0.707244383,-29.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.543488992,0.156729409,-0.795671199
2,SVgrijs,26.6389271,0.570151307,0.079779917,-0.237276479,-1.561898212,0.195323246,-0.491460339,-2.517881706,-0.186898212,-0.703117836,-0.61670392,0.061072902,0.707244383,-29.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,-0.549518569,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.543488992,0.156729409,-0.795671199
3,SVgrijs,25.6389271,-0.429848693,0.079779917,-0.237276479,-3.561898212,0.195323246,-0.658127006,-1.517881706,-0.186898212,-1.036451169,-1.24170392,0.061072902,-0.292755617,-29.27166437,-22.40302613,-18.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-0.463548831,0.450481431,-1.136176066,-0.150618982,0.171939477,-0.149931224,0.460797799,-1.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-1.543488992,0.156729409,-0.795671199
3,SVoranje,14.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,-0.491460339,-0.017881706,0.063101788,-0.369784503,-0.36670392,-0.138927098,0.040577717,-33.27166437,-24.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-1.463548831,-0.549518569,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,0.599368151,0.618267871,-0.351226754
1,SVoranje,10.6389271,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,1.258539661,0.482118294,0.813101788,0.963548831,1.44579608,0.861072902,0.707244383,-33.27166437,-24.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,0.599368151,0.618267871,-0.351226754
1,SVoranje,14.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.675206327,-0.017881706,-0.936898212,0.963548831,0.82079608,0.661072902,0.707244383,-33.27166437,-24.40302613,-22.52063274,-0.170563961,-0.44085282,-0.667125172,-0.770976616,-1.463548831,0.450481431,-1.136176066,0.849381018,-0.828060523,-0.149931224,-0.539202201,-0.187070151,-1.094910591,-0.044704264,1.149243466,-0.04561161,-0.085434174,0.599368151,0.618267871,-0.351226754
1.666666667,SVpaars,19.6389271,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,0.591872994,1.482118294,0.813101788,0.963548831,0.57079608,1.061072902,0.707244383,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
1,SVpaars,32.6389271,-0.429848693,0.079779917,-0.237276479,-23.56189821,0.195323246,0.341872994,0.482118294,0.063101788,0.296882164,0.07079608,0.061072902,0.040577717,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
2,SVpaars,20.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,0.313101788,-0.036451169,0.38329608,-0.538927098,0.37391105,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
1,SVpaars,9.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,1.482118294,0.313101788,0.296882164,0.13329608,0.061072902,0.040577717,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
2,SVpaars,-13.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.758539661,-0.517881706,-0.436898212,-0.036451169,-0.24170392,0.061072902,0.707244383,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
1.333333333,SVpaars,18.6389271,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.425206327,0.982118294,1.313101788,0.630215497,0.13329608,1.061072902,-0.292755617,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
2.333333333,SVpaars,10.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,0.091872994,1.482118294,0.063101788,-1.036451169,-0.49170392,0.261072902,-0.292755617,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
2.333333333,SVpaars,16.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,0.258539661,1.482118294,1.313101788,0.630215497,0.57079608,1.061072902,0.707244383,-6.271664374,-3.403026135,1.479367263,-0.170563961,0.55914718,-0.667125172,0.229023384,1.536451169,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-1.187070151,-1.094910591,-0.044704264,-0.850756534,-0.04561161,-0.085434174,0.885082437,0.772114025,0.759884357
1,SVrood,22.6389271,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,0.091872994,0.482118294,-0.686898212,0.630215497,0.63329608,0.061072902,0.707244383,-22.27166437,-17.40302613,-22.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,0.536451169,-0.549518569,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.079806332,-0.129004532
1,SVrood,18.6389271,0.570151307,0.079779917,-0.237276479,-19.56189821,0.195323246,0.175206327,1.482118294,-0.186898212,1.296882164,0.63329608,1.061072902,1.707244383,-22.27166437,-22.40302613,-18.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,0.536451169,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.079806332,-0.129004532
1,SVrood,-13.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.591872994,0.982118294,1.313101788,1.630215497,1.57079608,0.861072902,1.707244383,-22.27166437,-18.40302613,-16.52063274,-0.170563961,0.55914718,0.332874828,0.229023384,0.536451169,0.450481431,-0.136176066,-0.150618982,0.171939477,-1.149931224,-0.539202201,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,-0.400631849,0.079806332,-0.129004532
1,SVroze,12.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.758539661,-0.517881706,1.063101788,0.630215497,-0.24170392,0.061072902,0.040577717,-42.27166437,-24.40302613,-21.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-2.463548831,0.450481431,-0.136176066,-1.150618982,0.171939477,-0.149931224,1.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,0.315439912
1,SVroze,-10.3610729,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,1.258539661,0.482118294,1.313101788,-1.036451169,0.07079608,0.061072902,1.040577717,-42.27166437,-24.40302613,-21.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-2.463548831,0.450481431,-0.136176066,-1.150618982,0.171939477,-0.149931224,1.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,0.315439912
3.333333333,SVroze,-16.3610729,-0.429848693,-0.920220083,-0.237276479,13.43810179,0.195323246,0.175206327,-1.517881706,0.813101788,-0.703117836,0.63329608,-1.338927098,0.707244383,-42.27166437,-24.40302613,-21.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-2.463548831,0.450481431,-0.136176066,-1.150618982,0.171939477,-0.149931224,1.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,0.315439912
2.333333333,SVroze,7.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.091872994,-2.517881706,-1.186898212,-1.036451169,-1.05420392,0.061072902,-0.959422283,-42.27166437,-24.40302613,-21.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-2.463548831,0.450481431,-0.136176066,-1.150618982,0.171939477,-0.149931224,1.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,0.315439912
2,SVroze,-7.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.074793673,-1.517881706,0.063101788,-0.369784503,-0.36670392,-0.338927098,0.040577717,-42.27166437,-24.40302613,-21.52063274,-0.170563961,-0.44085282,-1.667125172,-2.770976616,-2.463548831,0.450481431,-0.136176066,-1.150618982,0.171939477,-0.149931224,1.460797799,-0.187070151,-0.094910591,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.599368151,0.38749864,0.315439912
1,SVviolet,-5.361072902,0.570151307,2.079779917,0.762723521,-3.561898212,0.195323246,1.258539661,-0.517881706,0.313101788,1.630215497,1.38329608,1.061072902,1.707244383,-27.27166437,-22.40302613,-22.52063274,-0.170563961,-0.44085282,-2.667125172,0.229023384,-0.463548831,-0.549518569,0.863823934,-1.150618982,-0.828060523,1.850068776,1.460797799,0.812929849,0.905089409,-0.044704264,0.149243466,-0.04561161,-0.085434174,0.027939579,0.002883255,0.870995468
2,SVzilver,3.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,0.091872994,1.482118294,0.313101788,-0.369784503,-0.24170392,0.061072902,-0.292755617,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
3.333333333,SVzilver,22.6389271,-0.429848693,-1.920220083,-0.237276479,4.438101788,0.195323246,-0.658127006,-2.517881706,-0.686898212,-0.369784503,0.00829608,-1.338927098,-1.292755617,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
2,SVzilver,-1.361072902,-0.429848693,-0.920220083,-0.237276479,-6.561898212,0.195323246,0.008539661,-1.517881706,1.813101788,0.296882164,0.07079608,1.061072902,0.37391105,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
1,SVzilver,8.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,-1.186898212,0.630215497,0.63329608,0.061072902,-0.292755617,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
3.333333333,SVzilver,18.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-1.517881706,0.313101788,-0.369784503,0.13329608,0.061072902,-0.292755617,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
3,SVzilver,1.638927098,-0.429848693,-0.920220083,-0.237276479,-6.561898212,0.195323246,-0.074793673,-1.517881706,0.563101788,0.296882164,-0.36670392,0.061072902,-0.292755617,-24.27166437,-14.40302613,-12.52063274,-0.170563961,-0.44085282,-2.667125172,-0.770976616,-1.463548831,0.450481431,-0.136176066,-0.150618982,-0.828060523,-0.149931224,0.460797799,-1.187070151,-0.094910591,-1.044704264,-0.850756534,-0.04561161,-0.085434174,0.027939579,0.002883255,0.204328801
